id,character,bucket
5359,搐,二级字表
5360,搛,二级字表
5361,搠,二级字表
5362,摈,二级字表
5363,彀,二级字表
5364,毂,二级字表
5365,搦,二级字表
5366,搡,二级字表
5367,蓁,二级字表
5368,戡,二级字表
5369,蓍,二级字表
5370,鄞,二级字表
5371,靳,二级字表
5372,蓐,二级字表
5373,蓦,二级字表
5374,鹋,二级字表
5375,蒽,二级字表
5376,蓓,二级字表
5377,蓖,二级字表
5378,蓊,二级字表
5379,蒯,二级字表
5380,蓟,二级字表
5381,蓑,二级字表
5382,蒿,二级字表
5383,蒺,二级字表
5384,蓠,二级字表
5385,蒟,二级字表
5386,蒡,二级字表
5387,蒹,二级字表
5388,蒴,二级字表
5389,蒗,二级字表
5390,蓥,二级字表
5391,颐,二级字表
5392,楔,二级字表
5393,楠,二级字表
5394,楂,二级字表
5395,楝,二级字表
5396,楫,二级字表
5397,楸,二级字表
5398,椴,二级字表
5399,槌,二级字表
5400,楯,二级字表
5401,皙,二级字表
5402,榈,二级字表
5403,槎,二级字表
5404,榉,二级字表
5405,楦,二级字表
5406,楣,二级字表
5407,楹,二级字表
5408,椽,二级字表
5409,裘,二级字表
5410,剽,二级字表
5411,甄,二级字表
5412,酮,二级字表
5413,酰,二级字表
5414,酯,二级字表
5415,酩,二级字表
5416,蜃,二级字表
5417,碛,二级字表
5418,碓,二级字表
5419,硼,二级字表
5420,碉,二级字表
5421,碚,二级字表
5422,碇,二级字表
5423,碜,二级字表
5424,鹌,二级字表
5425,辏,二级字表
5426,龃,二级字表
5427,龅,二级字表
5428,訾,二级字表
5429,粲,二级字表
5430,虞,二级字表
5431,睚,二级字表
5432,嗪,二级字表
5433,韪,二级字表
5434,嗷,二级字表
5435,嗉,二级字表
5436,睨,二级字表
5437,睢,二级字表
5438,雎,二级字表
5439,睥,二级字表
5440,嘟,二级字表
5441,嗑,二级字表
5442,嗫,二级字表
5443,嗬,二级字表
5444,嗔,二级字表
5445,嗝,二级字表
5446,戥,二级字表
5447,嗄,二级字表
5448,煦,二级字表
5449,暄,二级字表
5450,遢,二级字表
5451,暌,二级字表
5452,跬,二级字表
5453,跶,二级字表
5454,跸,二级字表
5455,跐,二级字表
5456,跣,二级字表
5457,跹,二级字表
5458,跻,二级字表
5459,蛸,二级字表
5460,蜊,二级字表
5461,蜍,二级字表
5462,蜉,二级字表
5463,蜣,二级字表
5464,畹,二级字表
5465,蛹,二级字表
5466,嗣,二级字表
5467,嗯,二级字表
5468,嗥,二级字表
5469,嗲,二级字表
5470,嗳,二级字表
5471,嗌,二级字表
5472,嗍,二级字表
5473,嗨,二级字表
5474,嗐,二级字表
5475,嗤,二级字表
5476,嗵,二级字表
5477,罨,二级字表
5478,嵊,二级字表
5479,嵩,二级字表
5480,嵴,二级字表
5481,骰,二级字表
5482,锗,二级字表
5483,锛,二级字表
5484,锜,二级字表
5485,锝,二级字表
5486,锞,二级字表
5487,锟,二级字表
5488,锢,二级字表
5489,锨,二级字表
5490,锩,二级字表
5491,锭,二级字表
5492,锱,二级字表
5493,雉,二级字表
5494,氲,二级字表
5495,犏,二级字表
5496,歃,二级字表
5497,稞,二级字表
5498,稗,二级字表
5499,稔,二级字表
5500,筠,二级字表
5501,筢,二级字表
5502,筮,二级字表
5503,筲,二级字表
5504,筱,二级字表
5505,牒,二级字表
5506,煲,二级字表
5507,敫,二级字表
5508,徭,二级字表
5509,愆,二级字表
5510,艄,二级字表
5511,觎,二级字表
5512,毹,二级字表
5513,貊,二级字表
5514,貅,二级字表
5515,貉,二级字表
5516,颔,二级字表
5517,腠,二级字表
5518,腩,二级字表
5519,腼,二级字表
5520,腭,二级字表
5521,腧,二级字表
5522,塍,二级字表
5523,媵,二级字表
5524,詹,二级字表
5525,鲅,二级字表
5526,鲆,二级字表
5527,鲇,二级字表
5528,鲈,二级字表
5529,稣,二级字表
5530,鲋,二级字表
5531,鲐,二级字表
5532,肄,二级字表
5533,鹐,二级字表
5534,飕,二级字表
5535,觥,二级字表
5536,遛,二级字表
5537,馐,二级字表
5538,鹑,二级字表
5539,亶,二级字表
5540,瘃,二级字表
5541,痱,二级字表
5542,痼,二级字表
5543,痿,二级字表
5544,瘐,二级字表
5545,瘁,二级字表
5546,瘆,二级字表
5547,麂,二级字表
5548,裔,二级字表
5549,歆,二级字表
5550,旒,二级字表
5551,雍,二级字表
5552,阖,二级字表
5553,阗,二级字表
5554,阙,二级字表
5555,羧,二级字表
5556,豢,二级字表
5557,粳,二级字表
5558,猷,二级字表
5559,煳,二级字表
5560,煜,二级字表
5561,煨,二级字表
5562,煅,二级字表
5563,煊,二级字表
5564,煸,二级字表
5565,煺,二级字表
5566,滟,二级字表
5567,溱,二级字表
5568,溘,二级字表
5569,漭,二级字表
5570,滢,二级字表
5571,溥,二级字表
5572,溧,二级字表
5573,溽,二级字表
5574,裟,二级字表
5575,溻,二级字表
5576,溷,二级字表
5577,滗,二级字表
5578,滫,二级字表
5579,溴,二级字表
5580,滏,二级字表
5581,滃,二级字表
5582,滦,二级字表
5583,溏,二级字表
5584,滂,二级字表
5585,滓,二级字表
5586,溟,二级字表
5587,滪,二级字表
5588,愫,二级字表
5589,慑,二级字表
5590,慊,二级字表
5591,鲎,二级字表
5592,骞,二级字表
5593,窦,二级字表
5594,窠,二级字表
5595,窣,二级字表
5596,裱,二级字表
5597,褚,二级字表
5598,裨,二级字表
5599,裾,二级字表
5600,裰,二级字表
5601,禊,二级字表
5602,谩,二级字表
5603,谪,二级字表
5604,媾,二级字表
5605,嫫,二级字表
5606,媲,二级字表
5607,嫒,二级字表
5608,嫔,二级字表
5609,媸,二级字表
5610,缙,二级字表
5611,缜,二级字表
5612,缛,二级字表
5613,辔,二级字表
5614,骝,二级字表
5615,缟,二级字表
5616,缡,二级字表
5617,缢,二级字表
5618,缣,二级字表
5619,骟,二级字表
5620,耥,二级字表
5621,璈,二级字表
5622,瑶,二级字表
5623,瑭,二级字表
5624,獒,二级字表
5625,觏,二级字表
5626,慝,二级字表
5627,嫠,二级字表
5628,韬,二级字表
5629,叆,二级字表
5630,髦,二级字表
5631,摽,二级字表
5632,墁,二级字表
5633,撂,二级字表
5634,摞,二级字表
5635,撄,二级字表
5636,翥,二级字表
5637,踅,二级字表
5638,摭,二级字表
5639,墉,二级字表
5640,墒,二级字表
5641,榖,二级字表
5642,綦,二级字表
5643,蔫,二级字表
5644,蔷,二级字表
5645,靺,二级字表
5646,靼,二级字表
5647,鞅,二级字表
5648,靿,二级字表
5649,甍,二级字表
5650,蔸,二级字表
5651,蔟,二级字表
5652,蔺,二级字表
5653,戬,二级字表
5654,蕖,二级字表
5655,蔻,二级字表
5656,蓿,二级字表
5657,斡,二级字表
5658,鹕,二级字表
5659,蓼,二级字表
5660,榛,二级字表
5661,榧,二级字表
5662,榻,二级字表
5663,榫,二级字表
5664,榭,二级字表
5665,槔,二级字表
5666,榱,二级字表
5667,槁,二级字表
5668,槟,二级字表
5669,槠,二级字表
5670,榷,二级字表
5671,僰,二级字表
5672,酽,二级字表
5673,酶,二级字表
5674,酹,二级字表
5675,厮,二级字表
5676,碡,二级字表
5677,碴,二级字表
5678,碣,二级字表
5679,碲,二级字表
5680,磋,二级字表
5681,臧,二级字表
5682,豨,二级字表
5683,殡,二级字表
5684,霆,二级字表
5685,霁,二级字表
5686,辕,二级字表
5687,蜚,二级字表
5688,裴,二级字表
5689,翡,二级字表
5690,龇,二级字表
5691,龈,二级字表
5692,睿,二级字表
5693,䁖,二级字表
5694,睽,二级字表
5695,嘞,二级字表
5696,嘈,二级字表
5697,嘌,二级字表
5698,嘁,二级字表
5699,嘎,二级字表
5700,暧,二级字表
5701,暝,二级字表
5702,踌,二级字表
5703,踉,二级字表
5704,蜞,二级字表
5705,蜥,二级字表
5706,蜮,二级字表
5707,蝈,二级字表
5708,蜴,二级字表
5709,蜱,二级字表
5710,蜩,二级字表
5711,蜷,二级字表
5712,蜿,二级字表
5713,螂,二级字表
5714,蜢,二级字表
5715,嘘,二级字表
5716,嘡,二级字表
5717,鹗,二级字表
5718,嘣,二级字表
5719,嘤,二级字表
5720,嘚,二级字表
5721,嗾,二级字表
5722,嘧,二级字表
5723,罴,二级字表
5724,罱,二级字表
5725,幔,二级字表
5726,嶂,二级字表
5727,幛,二级字表
5728,赙,二级字表
5729,罂,二级字表
5730,骷,二级字表
5731,骶,二级字表
5732,鹘,二级字表
5733,锲,二级字表
5734,锴,二级字表
5735,锶,二级字表
5736,锷,二级字表
5737,锸,二级字表
5738,锵,二级字表
5739,镁,二级字表
5740,镂,二级字表
5741,犒,二级字表
5742,箐,二级字表
5743,箦,二级字表
5744,箧,二级字表
5745,箍,二级字表
5746,箸,二级字表
5747,箬,二级字表
5748,箅,二级字表
5749,箪,二级字表
5750,箔,二级字表
5751,箜,二级字表
5752,箢,二级字表
5753,箓,二级字表
5754,毓,二级字表
5755,僖,二级字表
5756,儆,二级字表
5757,僳,二级字表
5758,僭,二级字表
5759,劁,二级字表
5760,僮,二级字表
5761,魃,二级字表
5762,魆,二级字表
5763,睾,二级字表
5764,艋,二级字表
5765,鄱,二级字表
5766,膈,二级字表
5767,膑,二级字表
5768,鲑,二级字表
5769,鲔,二级字表
5770,鲚,二级字表
5771,鲛,二级字表
5772,鲟,二级字表
5773,獐,二级字表
5774,觫,二级字表
5775,雒,二级字表
5776,夤,二级字表
5777,馑,二级字表
5778,銮,二级字表
5779,塾,二级字表
5780,麽,二级字表
5781,瘌,二级字表
5782,瘊,二级字表
5783,瘘,二级字表
5784,瘙,二级字表
5785,廖,二级字表
5786,韶,二级字表
5787,旖,二级字表
5788,膂,二级字表
5789,阚,二级字表
5790,鄯,二级字表
5791,鲞,二级字表
5792,粿,二级字表
5793,粼,二级字表
5794,粽,二级字表
5795,糁,二级字表
5796,槊,二级字表
5797,鹚,二级字表
5798,熘,二级字表
5799,熥,二级字表
5800,潢,二级字表
5801,漕,二级字表
5802,滹,二级字表
5803,漯,二级字表
5804,漶,二级字表
5805,潋,二级字表
5806,潴,二级字表
5807,漪,二级字表
5808,漉,二级字表
5809,漳,二级字表
5810,漩,二级字表
5811,澉,二级字表
5812,潍,二级字表
5813,慵,二级字表
5814,搴,二级字表
5815,窨,二级字表
5816,寤,二级字表
5817,綮,二级字表
5818,谮,二级字表
5819,褡,二级字表
5820,褙,二级字表
5821,褓,二级字表
5822,褛,二级字表
5823,褊,二级字表
5824,谯,二级字表
5825,谰,二级字表
5826,谲,二级字表
5827,暨,二级字表
5828,屣,二级字表
5829,鹛,二级字表
5830,嫣,二级字表
5831,嫱,二级字表
5832,嫖,二级字表
5833,嫦,二级字表
5834,嫚,二级字表
5835,嫘,二级字表
5836,嫡,二级字表
5837,鼐,二级字表
5838,翟,二级字表
5839,瞀,二级字表
5840,鹜,二级字表
5841,骠,二级字表
5842,缥,二级字表
5843,缦,二级字表
5844,缧,二级字表
5845,缨,二级字表
5846,骢,二级字表
5847,缪,二级字表
5848,缫,二级字表
5849,耦,二级字表
5850,耧,二级字表
5851,瑾,二级字表
5852,璜,二级字表
5853,璀,二级字表
5854,璎,二级字表
5855,璁,二级字表
5856,璋,二级字表
5857,璇,二级字表
5858,奭,二级字表
5859,髯,二级字表
5860,髫,二级字表
5861,撷,二级字表
5862,撅,二级字表
5863,赭,二级字表
5864,撸,二级字表
5865,鋆,二级字表
5866,撙,二级字表
5867,撺,二级字表
5868,墀,二级字表
5869,聩,二级字表
5870,觐,二级字表
5871,鞑,二级字表
5872,蕙,二级字表
5873,鞒,二级字表
5874,蕈,二级字表
5875,蕨,二级字表
5876,蕤,二级字表
5877,蕞,二级字表
5878,蕺,二级字表
5879,瞢,二级字表
5880,蕃,二级字表
5881,蕲,二级字表
5882,赜,二级字表
5883,槿,二级字表
5884,樯,二级字表
5885,槭,二级字表
5886,樗,二级字表
5887,樘,二级字表
5888,樊,二级字表
5889,槲,二级字表
5890,醌,二级字表
5891,醅,二级字表
5892,靥,二级字表
5893,魇,二级字表
5894,餍,二级字表
5895,磔,二级字表
5896,磙,二级字表
5897,霈,二级字表
5898,辘,二级字表
5899,龉,二级字表
5900,龊,二级字表
5901,觑,二级字表
5902,瞌,二级字表
5903,瞋,二级字表
5904,瞑,二级字表
5905,嘭,二级字表
5906,噎,二级字表
5907,噶,二级字表
5908,颙,二级字表
5909,暹,二级字表
5910,噘,二级字表
5911,踔,二级字表
5912,踝,二级字表
5913,踟,二级字表
5914,踒,二级字表
5915,踬,二级字表
5916,踮,二级字表
5917,踯,二级字表
5918,踺,二级字表
5919,踞,二级字表
5920,蝽,二级字表
5921,蝾,二级字表
5922,蝻,二级字表
5923,蝰,二级字表
5924,蝮,二级字表
5925,螋,二级字表
5926,蝓,二级字表
5927,蝣,二级字表
5928,蝼,二级字表
5929,噗,二级字表
5930,嘬,二级字表
5931,颚,二级字表
5932,噍,二级字表
5933,噢,二级字表
5934,噙,二级字表
5935,噜,二级字表
5936,噌,二级字表
5937,噔,二级字表
5938,颛,二级字表
5939,幞,二级字表
5940,幡,二级字表
5941,嶙,二级字表
5942,嶝,二级字表
5943,骺,二级字表
5944,骼,二级字表
5945,骸,二级字表
5946,镊,二级字表
5947,镉,二级字表
5948,镌,二级字表
5949,镍,二级字表
5950,镏,二级字表
5951,镒,二级字表
5952,镓,二级字表
5953,镔,二级字表
5954,稷,二级字表
5955,箴,二级字表
5956,篑,二级字表
5957,篁,二级字表
5958,篌,二级字表
5959,篆,二级字表
5960,牖,二级字表
5961,儋,二级字表
5962,徵,二级字表
5963,磐,二级字表
5964,虢,二级字表
5965,鹞,二级字表
5966,膘,二级字表
5967,滕,二级字表
5968,鲠,二级字表
5969,鲡,二级字表
5970,鲢,二级字表
5971,鲣,二级字表
5972,鲥,二级字表
5973,鲧,二级字表
5974,鲩,二级字表
5975,獗,二级字表
5976,獠,二级字表
5977,觯,二级字表
5978,馓,二级字表
5979,馔,二级字表
5980,麾,二级字表
5981,廛,二级字表
5982,瘛,二级字表
5983,瘼,二级字表
5984,瘢,二级字表
5985,瘠,二级字表
5986,齑,二级字表
5987,羯,二级字表
5988,羰,二级字表
5989,𥻗,二级字表
5990,遴,二级字表
5991,糌,二级字表
5992,糍,二级字表
5993,糅,二级字表
5994,熜,二级字表
5995,熵,二级字表
5996,熠,二级字表
5997,澍,二级字表
5998,澌,二级字表
5999,潸,二级字表
6000,潦,二级字表
6001,潲,二级字表
6002,鋈,二级字表
6003,潟,二级字表
6004,潼,二级字表
6005,潺,二级字表
6006,憬,二级字表
6007,憧,二级字表
6008,寮,二级字表
6009,窳,二级字表
6010,谳,二级字表
6011,褴,二级字表
6012,褟,二级字表
6013,褫,二级字表
6014,谵,二级字表
6015,熨,二级字表
6016,屦,二级字表
6017,嬉,二级字表
6018,勰,二级字表
6019,戮,二级字表
6020,蝥,二级字表
6021,缬,二级字表
6022,缮,二级字表
6023,缯,二级字表
6024,骣,二级字表
6025,畿,二级字表
6026,耩,二级字表
6027,耨,二级字表
6028,耪,二级字表
6029,璞,二级字表
6030,璟,二级字表
6031,靛,二级字表
6032,璠,二级字表
6033,璘,二级字表
6034,聱,二级字表
6035,螯,二级字表
6036,髻,二级字表
6037,髭,二级字表
6038,髹,二级字表
6039,擀,二级字表
6040,熹,二级字表
6041,甏,二级字表
6042,擞,二级字表
6043,縠,二级字表
6044,磬,二级字表
6045,颞,二级字表
6046,蕻,二级字表
6047,鞘,二级字表
6048,颟,二级字表
6049,薤,二级字表
6050,薨,二级字表
6051,檠,二级字表
